s,a,r,sp
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,19
18,0,0,19
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,-11,17
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,-11,17
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,-11,17
18,0,0,8
18,0,0,8
18,0,0,8
18,0,-10,18
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,19
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,19
18,0,0,8
18,0,0,8
18,0,-11,17
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,0,0,8
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-11,17
18,1,-10,18
18,1,-10,18
18,1,0,19
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-11,17
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-11,17
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,0,8
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,0,8
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-11,17
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,0,8
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,0,19
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-10,18
18,1,-11,17
18,1,-10,18
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-10,18
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-10,18
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-10,18
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,2,-11,17
18,2,-10,18
18,2,-11,17
18,2,0,8
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-10,18
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,-11,17
18,2,0,19
18,2,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,8
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,8
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,8
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,8
18,3,0,8
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,8
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,8
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,8
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,-10,18
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-11,17
18,3,0,19
18,3,0,19
18,3,0,19
18,3,0,19
18,3,-10,18
18,3,0,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,18
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-10,19
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,0,29
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,0,-11,9
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,-11,9
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-10,19
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-11,9
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-10,19
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-11,9
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-11,9
19,1,-10,19
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-10,19
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,-11,9
19,1,0,18
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,1,0,29
19,2,0,18
19,2,0,18
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-10,19
19,2,0,18
19,2,0,29
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-10,19
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-10,19
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,29
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,29
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-10,19
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,-10,19
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,29
19,2,-11,9
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,2,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-11,9
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-11,9
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-11,9
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,29
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-11,9
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,18
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-11,9
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,29
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,0,18
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
19,3,-10,19
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-1,21
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-1,21
20,0,0,10
20,0,0,10
20,0,-1,21
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-10,20
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-10,20
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,30
20,0,0,10
20,0,-1,21
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-10,20
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,-1,21
20,0,0,10
20,0,0,10
20,0,-10,20
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,30
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,30
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,10
20,0,0,30
20,0,0,10
20,0,0,10
